Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2020-04-13,66.2252,158.1324,108.4435,396.72,173.9701,60.591,52.0357,50.94,6.722,34.1943,158.7178,21.1247,85.441,33.4036
2020-04-14,69.5698,165.9573,114.166,413.55,177.3342,63.1623,53.7732,54.93,7.0732,33.7559,157.8763,20.9569,83.1003,33.64
2020-04-15,68.9348,164.2184,115.384,426.75,176.1399,62.8259,52.1864,54.99,6.9957,31.6614,158.1332,19.5969,79.0018,32.4078
2020-04-16,69.4825,169.1484,120.4095,439.17,175.4232,62.8757,53.8884,56.95,7.341,30.3949,156.8222,18.9169,75.9911,32.374
2020-04-17,68.5398,170.6389,118.75,422.96,178.3992,63.86,53.5072,56.6,7.2817,33.3175,162.5356,20.5595,82.8218,32.9901
2020-04-20,67.1171,167.2567,119.6805,437.49,177.4039,63.0319,52.4612,56.97,7.1504,31.7101,159.7985,19.8706,79.8024,32.374
2020-04-21,65.0425,160.3394,116.406,433.83,169.9988,60.5303,49.9614,52.92,6.7135,31.564,153.9611,19.1111,77.4878,31.1841
2020-04-22,66.9159,165.7853,118.1745,421.42,181.4249,62.8627,53.2768,55.92,7.128,31.3204,155.8833,19.2524,77.7401,31.9098
2020-04-23,66.6566,163.7789,119.9725,426.7,184.2616,63.5147,52.3371,55.9,7.0747,31.7588,155.0595,19.3143,77.7836,31.6229
2020-04-24,68.581,166.7694,120.511,424.99,189.1784,63.664,52.5321,56.18,7.2137,30.4924,156.7868,19.588,78.9322,32.0449
2020-04-27,68.6294,166.2917,118.8,421.38,186.6205,63.4933,52.7183,56.49,7.4003,31.3204,162.5799,20.7273,82.3345,33.1758
2020-04-28,67.517,162.2407,115.704,403.83,182.052,61.3927,52.08,55.51,7.2578,33.1227,165.6536,21.0982,82.9176,33.8678
2020-04-29,69.7346,169.521,118.6355,411.89,193.2791,66.7578,54.7838,53.66,7.4347,32.051,168.3288,21.8842,85.1539,34.7277
2020-04-30,71.2057,171.2217,123.7,419.85,203.7497,67.1151,53.1704,52.39,7.2807,33.1227,162.4736,21.2395,83.3265,33.5698
2020-05-01,70.0594,166.7885,114.302,415.27,201.3212,65.7192,50.9454,49.88,7.0441,31.6614,156.8753,20.3829,81.1424,32.6929
2020-05-04,71.0506,170.8682,115.7995,428.15,204.2972,66.0273,51.4063,52.56,7.2559,30.2488,155.9275,20.2504,80.1765,32.429
2020-05-05,72.117,172.7026,115.89,424.68,206.0987,67.237,52.08,52.19,7.3171,30.2,157.9383,20.0119,80.0547,32.3353
2020-05-06,72.8611,174.4032,117.563,434.26,207.4921,67.0474,52.7576,52.16,7.418,29.1284,156.7159,19.7382,78.5494,31.7564
2020-05-07,73.6148,175.416,118.3805,436.53,210.269,68.3045,52.7486,51.95,7.5943,29.7617,161.4992,20.1709,79.3673,33.042
2020-05-08,75.367,176.4479,118.9805,435.55,211.3539,69.0912,53.1944,53.19,7.7844,30.6385,164.2186,20.8156,80.6638,34.1232
2020-05-11,76.5529,178.416,120.45,440.52,212.18,69.8322,53.6045,55.74,8.0365,30.1514,162.2433,19.9413,78.2883,33.9104
2020-05-12,75.678,174.3746,117.8475,431.82,209.1144,68.4627,52.0533,53.76,7.7744,29.2259,156.9728,19.3143,75.73,32.7099
2020-05-13,74.7643,171.7376,118.396,438.27,204.1379,67.1484,51.4738,52.18,7.752,28.2029,152.1806,18.4311,73.1196,31.4925
2020-05-14,75.2236,172.4828,119.4425,441.95,205.8399,67.4868,52.6684,54.51,8.0016,27.7646,154.528,19.173,76.1564,32.1906
2020-05-15,74.7788,174.9956,120.489,454.19,209.8908,68.3358,51.9552,54.2,8.4602,26.7417,152.2426,18.9345,74.7468,31.7479
2020-05-18,76.5407,176.6676,121.313,452.58,212.19,68.8708,53.4172,54.59,8.7188,30.541,161.1095,20.2504,78.706,34.2935
2020-05-19,76.0984,175.4447,122.4665,451.04,215.8626,68.3505,53.7471,55.47,8.7738,30.2488,157.522,19.6145,77.1571,33.4847
2020-05-20,77.5784,177.8782,124.897,447.67,228.8912,70.0044,56.2521,56.39,8.9377,31.2717,160.7197,20.2327,79.4717,34.9576
2020-05-21,77.0,175.7417,122.337,436.25,230.3046,69.8093,55.2537,54.65,8.7437,31.564,159.5328,20.2239,78.4623,34.3105
2020-05-22,77.4958,175.8183,121.844,429.32,233.8081,70.1886,55.4988,55.17,8.9938,31.223,159.3822,20.0119,77.8532,34.1658
2020-05-26,76.9709,173.9596,121.093,414.77,231.1108,70.517,55.5746,53.19,8.6864,33.1227,173.6701,21.4426,83.3787,37.1967
2020-05-27,77.3062,174.1896,120.5195,419.89,228.0651,70.5578,56.6622,52.74,8.4946,35.5094,185.717,22.944,88.2081,39.8956
2020-05-28,77.3403,173.7967,120.055,413.44,224.4024,70.5026,55.0041,51.74,8.4565,33.0252,178.2409,21.9549,86.8942,37.8012
2020-05-29,77.2649,175.5692,122.1185,419.73,224.0341,71.1092,56.1006,53.8,8.8436,32.0024,175.139,21.3013,84.6753,37.6309
2020-06-01,78.2151,175.1668,123.552,425.92,230.8221,71.2535,55.1467,53.63,8.7746,32.9279,178.2052,21.7341,85.7978,38.0566
2020-06-02,78.5772,177.1596,123.6205,427.31,231.6283,71.6218,55.3785,53.54,8.7935,34.3404,181.9577,21.9372,86.0849,38.8058
2020-06-03,79.0098,177.5908,123.92,421.97,229.0803,71.4804,55.2091,52.73,8.738,35.8504,187.6891,22.9528,90.7316,39.9381
2020-06-04,78.3293,175.253,123.03,414.33,225.2285,70.2761,56.1362,52.63,8.739,37.7014,191.4772,23.8154,92.6198,41.4536
2020-06-05,80.5602,179.3536,124.15,419.6,229.6875,71.5805,57.3576,53.1,8.892,38.3833,194.2404,24.9982,96.7879,42.1688
2020-06-08,81.0365,180.465,126.203,419.49,230.3145,71.9895,56.7603,52.97,8.7773,41.2085,196.8164,25.3806,98.7197,42.6966
2020-06-09,83.5955,181.8447,130.043,434.05,237.5504,72.4648,56.1986,56.39,9.0176,39.0653,194.4008,25.096,96.1875,42.9095
2020-06-10,85.7462,188.5896,132.3725,434.48,235.6195,72.947,56.9386,57.44,9.3373,37.0682,190.3185,23.6553,92.2892,41.4536
2020-06-11,81.6295,178.4626,127.898,425.56,223.3772,69.8611,53.2211,52.83,8.7686,33.8533,173.0355,21.2809,84.5883,37.9459
2020-06-12,82.3343,179.871,127.251,418.07,227.5078,70.3259,52.8913,53.5,8.9044,35.3146,179.8542,22.0368,86.9029,39.4018
2020-06-15,83.3525,181.0207,128.634,425.5,231.4094,70.6578,53.5777,54.68,9.1449,35.2659,183.892,22.3659,88.1037,40.3553
2020-06-16,85.5615,185.4566,130.7635,436.13,234.5446,71.7959,53.8452,54.46,9.04,36.3862,186.8155,22.9439,88.8085,41.3429
2020-06-17,85.4424,186.0986,132.049,447.77,234.4252,72.214,53.9254,54.55,9.207,35.2659,183.785,22.2325,86.5635,40.6618
2020-06-18,85.4765,188.0914,132.699,449.87,234.8332,71.4595,53.5599,54.04,9.189,35.4607,181.6903,22.268,86.0936,40.5086
2020-06-19,84.988,186.9704,133.7505,453.72,237.6699,71.2485,53.1498,54.23,9.2321,34.8275,179.7205,22.4548,85.1104,39.9552
2020-06-22,87.2116,192.1632,135.6911,468.04,238.0978,72.2508,53.5688,54.76,9.4968,34.2917,181.316,21.8945,84.188,40.3383
2020-06-23,89.0731,193.4471,138.2205,466.26,241.1037,72.8753,53.4172,53.99,9.4203,34.0968,182.5282,22.0457,85.2148,40.7725
2020-06-24,87.5008,189.5477,136.72,457.85,232.9222,71.261,52.6773,52.39,9.2065,31.8075,176.5028,21.1742,82.3694,39.9722
2020-06-25,88.6624,191.9429,137.729,465.91,234.5745,71.7268,52.1603,51.93,9.4602,32.5381,184.5961,21.9835,85.2409,41.5387
2020-06-26,85.9382,188.101,134.6435,443.4,215.0664,67.6745,51.2599,50.1,9.1262,31.6113,168.6322,20.5873,80.5681,40.0573
2020-06-29,87.9188,190.1225,134.019,447.24,219.605,69.4197,51.9463,50.28,9.1711,33.1723,172.4472,20.8007,80.9249,40.2191
2020-06-30,88.6527,194.98,137.9411,455.04,226.0048,70.3473,53.337,52.61,9.4679,33.3186,176.1462,21.1208,81.8473,41.1216
2020-07-01,88.485,196.1201,143.935,485.64,236.4357,71.563,52.4277,52.58,9.5001,32.8797,176.1017,20.6851,81.1511,40.5341
2020-07-02,88.485,197.6148,144.515,476.89,232.3251,72.8898,52.713,52.34,9.582,33.2699,175.9501,20.7118,81.4147,40.6874
2020-07-06,90.852,201.8687,152.852,493.81,239.1529,74.4324,53.0785,53.4,9.8083,34.1479,184.8279,21.0408,83.4707,41.5643
2020-07-07,90.5701,199.5213,150.006,493.16,239.7302,73.9089,51.982,52.93,9.8407,32.9772,177.6972,20.4628,81.116,40.4319
2020-07-08,92.6795,203.9094,154.0556,502.78,242.4374,74.4474,52.2494,53.43,10.1839,33.4651,180.2731,20.5428,81.977,41.6409
2020-07-09,93.078,205.3369,159.1315,507.76,243.3531,75.1933,52.08,57.255,10.476,32.0991,175.4421,20.2493,80.2022,40.449
2020-07-10,93.2409,204.7142,160.0,548.73,243.9204,76.7236,53.0696,55.88,10.4463,32.6358,183.2234,21.361,84.5866,42.3986
2020-07-13,92.8107,198.3908,155.2,525.5,237.8789,75.2108,52.2227,53.59,10.0207,32.6845,186.1827,21.5121,85.7991,42.7562
2020-07-14,94.3466,199.6172,154.2,524.88,238.6055,75.6706,52.5793,54.72,10.3444,33.5625,190.7553,21.4677,86.2912,42.9946
2020-07-15,94.9955,199.3202,150.4435,523.26,239.1529,75.3252,52.6238,55.34,10.1951,34.8309,193.3312,21.8768,87.6267,43.7183
2020-07-16,93.8265,195.3728,149.995,527.39,239.7998,75.5422,52.7219,54.92,10.1029,34.3918,191.3435,21.2809,87.8727,44.8165
2020-07-17,93.637,194.3764,148.0985,492.99,240.8947,75.4203,53.4886,55.04,10.1694,34.4894,188.4378,20.6495,86.2472,44.6207
2020-07-20,95.6103,202.7309,159.8421,502.41,244.2688,77.9169,54.5138,57.46,10.4777,33.5138,188.7052,20.9697,85.4916,44.1525
2020-07-21,94.2907,200.0004,156.9145,490.1,240.616,77.5537,54.1126,57.0,10.296,34.3431,188.9815,21.7167,87.3455,44.5952
2020-07-22,94.5556,202.8746,154.9955,489.82,238.7448,78.0548,54.4246,61.79,10.4059,34.4407,183.6156,21.6189,86.7129,43.4203
2020-07-23,90.2518,194.0507,149.3275,477.58,231.5089,75.4267,53.8452,59.57,10.0979,34.3431,180.9594,21.8234,86.9677,43.0457
2020-07-24,90.0282,192.8627,150.4455,480.45,229.6278,75.2371,45.0998,69.4,10.1625,33.4651,179.5779,21.6544,86.3527,42.7222
2020-07-27,92.1619,195.3058,152.7605,495.65,232.4047,76.1493,44.1905,68.97,10.3888,32.7332,180.9594,21.4677,85.1402,43.6927
2020-07-28,90.6479,193.5525,150.0165,488.51,229.0405,74.6634,43.8963,67.61,10.1834,33.6114,179.7116,21.6633,85.5092,42.7903
2020-07-29,92.3855,195.507,151.6765,484.48,232.1957,75.7422,42.8533,76.09,10.4326,32.1478,180.5673,22.4726,87.5828,43.0712
2020-07-30,93.5033,195.3537,152.594,485.8,233.4,76.2115,42.7819,78.2,10.5806,30.5381,177.8487,22.0902,85.2456,41.9653
2020-07-31,103.2921,196.4172,158.234,488.88,252.4801,73.7985,42.5502,77.43,10.5814,29.6112,176.4493,22.1258,84.9117,41.9053
2020-08-03,105.8948,207.4639,155.5945,498.62,250.7781,73.375,43.0583,77.67,10.9757,29.8063,177.7239,22.2236,84.4372,42.4025
2020-08-04,106.602,204.3501,156.9415,509.64,248.6581,72.9032,43.7982,85.04,11.1925,29.9527,179.7294,22.2414,83.954,42.2311
2020-08-05,106.9884,204.0148,160.2515,502.11,247.9514,73.3332,43.611,85.31,11.2513,31.221,182.2965,22.5793,85.4125,42.6683
2020-08-06,110.7211,207.2818,161.25,509.08,264.0356,74.6514,43.5931,86.71,11.2999,30.8796,182.0558,22.6504,85.4389,42.3939
2020-08-07,108.2038,203.5741,158.373,494.73,267.1808,74.3722,43.1084,84.85,11.1643,31.221,185.639,23.2196,87.3192,43.1655
2020-08-10,109.7765,199.5213,157.408,483.38,261.7663,74.4524,44.1765,82.24,11.1299,32.5382,186.6284,23.6198,88.4263,43.3627
2020-08-11,106.5118,194.8555,154.0335,466.93,254.9285,73.6671,43.252,76.88,10.8159,32.8308,188.1258,23.9399,91.2203,44.3915
2020-08-12,110.0516,200.4219,158.112,475.47,258.6709,74.9759,44.1495,82.61,11.4043,32.7821,189.0795,23.771,90.4471,44.9059
2020-08-13,111.9992,199.9525,158.051,481.33,260.0743,75.5646,43.5841,81.84,11.407,32.1967,185.7459,23.433,89.9463,44.7344
2020-08-14,111.8994,200.1441,157.401,482.68,260.0146,75.0311,43.8803,81.3,11.5277,32.4893,185.3716,23.5397,89.9815,44.8373
2020-08-17,111.6073,201.4663,159.1205,482.35,259.9349,75.5412,43.9162,82.42,12.2982,31.5625,181.004,23.0328,87.6091,43.9628
2020-08-18,112.5373,202.6255,165.6245,491.87,261.1094,77.5626,43.6649,81.66,12.2222,31.4161,179.4353,22.7038,86.3878,43.6542
2020-08-19,112.6785,201.3962,163.024,484.53,261.3582,77.0117,43.3776,81.09,12.1004,31.1235,180.9594,22.6771,86.5899,44.04
2020-08-20,115.1788,206.083,164.8685,497.9,267.7481,78.7147,44.1316,82.77,12.1028,30.5868,179.9166,22.3214,85.5531,43.5513
2020-08-21,121.1142,204.5848,164.236,492.31,265.7575,78.6485,44.2303,83.81,12.6436,30.782,180.4336,22.2147,85.5092,43.8085
2020-08-24,122.5628,205.2282,165.373,488.81,270.1169,79.0356,44.1046,83.08,12.6803,32.343,184.81,22.8461,87.9167,44.8973
2020-08-25,121.5573,207.8982,167.3245,490.58,279.5027,80.0319,44.3649,86.35,12.7099,32.1478,183.6156,23.1218,88.3033,44.6229
2020-08-26,123.2104,212.3928,172.0925,547.53,302.4844,82.2295,44.4726,86.02,12.7329,31.6113,184.7031,22.7305,87.0644,44.3315
2020-08-27,121.7375,217.6078,170.0,526.27,291.8445,81.3313,44.338,83.8,12.5886,31.6113,187.3147,23.1662,89.9287,45.103
2020-08-28,121.5403,219.8455,170.09,523.89,292.2825,81.8329,45.2625,85.55,13.1064,32.2454,185.1398,23.3886,90.2978,45.3431
2020-08-31,125.662,216.5994,172.548,529.56,291.8246,81.3238,45.7292,90.82,13.3325,30.9283,183.714,22.8906,88.0309,44.803
2020-09-01,130.6674,218.2705,174.956,556.55,294.0541,82.6441,45.5856,92.18,13.7817,30.1966,184.2431,22.8639,87.9869,45.0773
2020-09-02,127.9602,222.477,176.5725,552.84,301.081,86.0066,46.896,90.22,14.3057,31.4161,188.3501,23.1396,89.3137,45.6517
2020-09-03,117.7156,208.6953,168.4,525.75,289.7544,81.705,45.2266,82.54,12.9785,30.8307,186.1262,22.9784,89.0325,45.2231
2020-09-04,117.7935,205.7661,164.731,516.05,281.4037,79.177,44.9483,82.01,12.5866,31.3185,189.1572,23.7664,90.9567,45.1888
2020-09-08,109.8666,194.635,157.492,507.02,269.888,76.2583,43.8982,78.69,11.8791,29.9527,181.5708,22.8172,87.7936,43.0112
2020-09-09,114.2488,202.9233,163.4306,500.19,272.436,77.481,44.5355,81.91,12.6788,30.0503,181.3377,22.844,88.6283,43.7742
2020-09-10,110.519,197.2377,158.7555,480.67,266.8324,76.2399,43.9431,78.98,12.2767,29.2697,179.3559,22.5127,87.7146,43.1141
2020-09-11,109.068,195.9508,155.811,482.03,265.3594,75.6776,44.2303,76.34,12.1299,29.0258,180.1719,22.8351,88.8041,43.1655
2020-09-14,112.3401,197.2761,155.1485,476.26,264.9015,75.6059,44.347,77.9,12.8356,30.0014,180.5485,23.059,90.0342,43.8514
2020-09-15,112.5154,200.5127,157.8065,495.99,271.1421,76.7087,44.8765,78.93,12.9541,29.7575,177.5534,22.6381,87.2313,43.1998
2020-09-16,109.1946,196.9304,153.905,483.86,262.2839,75.6865,45.2086,76.66,12.4789,32.9284,179.9567,22.9246,87.6003,43.8514
2020-09-17,107.4515,194.8751,150.4365,470.2,253.6247,74.424,45.1637,76.55,12.4281,34.3918,174.7108,22.7008,86.5987,43.0798
2020-09-18,104.0431,192.4549,147.7455,469.96,251.3454,72.6554,44.7778,74.93,12.1546,33.5625,174.7377,22.5754,86.4142,42.934
2020-09-21,107.1983,194.5198,148.0235,487.35,246.986,71.2207,44.6252,77.94,12.4816,30.9771,173.9665,21.9127,83.7431,41.4595
2020-09-22,108.883,199.2065,156.4495,491.17,253.555,72.9276,44.8316,77.7,12.6018,30.4892,171.8323,21.4381,82.8293,40.8336
2020-09-23,104.3158,192.647,149.9931,470.61,247.8519,70.4269,43.8174,74.73,12.0893,29.8063,166.9002,20.8292,81.485,39.7963
2020-09-24,105.387,195.144,150.9895,473.08,248.3595,71.0778,44.1226,75.82,12.3129,29.5624,174.9619,20.9008,81.4147,39.9592
2020-09-25,109.3407,199.5907,154.7565,482.88,253.6247,71.9074,44.8227,78.055,12.8371,29.8556,174.8184,21.0351,82.1264,40.3278
2020-09-28,111.9506,201.1465,158.7025,490.65,255.6153,72.8808,46.16,79.48,12.9979,30.2953,178.513,21.5724,84.49,41.4766
2020-09-29,111.1033,199.0529,157.244,493.48,260.562,73.1202,45.9446,81.77,13.1881,29.9044,176.4684,21.2859,83.7783,40.4993
2020-09-30,112.7783,202.0013,157.4365,500.03,260.6715,73.1336,46.4741,81.99,13.492,30.442,180.2168,21.5724,84.5866,41.4509
2020-10-01,113.7326,204.0469,161.063,527.51,265.3793,74.1533,46.887,84.86,13.5758,30.4908,178.0467,21.5814,85.2017,40.5164
2020-10-02,110.0613,198.0252,156.25,503.06,258.7207,72.5772,45.783,81.8,13.0251,31.2237,179.2572,21.6799,86.01,41.1251
2020-10-05,113.4502,202.0493,159.96,520.65,263.4086,73.9507,46.3934,86.15,13.6037,31.3215,180.961,22.0471,87.8279,41.6652
2020-10-06,110.1977,197.7563,154.998,505.87,257.4467,72.3294,46.1061,84.48,13.6974,30.1487,180.3244,21.8232,86.9234,40.9279
2020-10-07,112.0674,201.5211,159.7845,534.66,256.9092,72.6703,47.2729,86.69,13.9243,30.8329,182.5752,22.2799,88.4398,41.7595
2020-10-08,111.9603,202.2414,159.5275,531.79,262.5227,73.9463,47.9012,86.51,13.7994,32.4942,186.5029,22.6023,90.2577,42.0082
2020-10-09,113.9079,207.2643,164.3325,539.44,263.2095,75.4038,47.4076,83.1,13.7236,33.4226,186.1083,22.7097,89.7434,41.8624
2020-10-12,121.1434,212.6329,172.1465,539.81,274.4565,78.0876,48.3589,84.29,14.1855,33.3737,192.0088,22.9963,90.843,43.4999
2020-10-13,117.9298,214.0351,172.1815,554.09,274.8447,78.2135,48.3141,85.28,14.2077,32.8363,189.0406,22.3426,89.3709,43.2427
2020-10-14,118.0175,212.1143,168.1855,541.45,270.5449,78.0344,48.0628,84.21,14.0552,33.3249,189.4172,21.1516,88.8743,43.4227
2020-10-15,117.55,210.9618,166.9325,541.94,265.4688,77.589,48.332,83.13,13.9303,33.5692,187.0588,21.6262,90.2045,44.0057
2020-10-16,115.9043,210.9618,163.6355,530.79,264.6826,78.2797,48.6103,83.17,13.7722,35.6214,184.9156,21.7068,90.0183,44.4515
2020-10-19,112.9439,205.7372,160.3605,530.72,260.1738,76.3688,48.9872,82.0,13.4594,35.6214,184.4493,21.2411,88.5019,43.6799
2020-10-20,114.4338,206.1502,160.8505,525.42,266.3049,77.4298,47.9551,81.56,13.6067,35.8657,186.5477,21.6172,89.0074,44.1257
2020-10-21,113.8106,206.2943,159.247,489.05,277.4225,79.2899,48.0179,79.2,13.4863,35.7681,181.9564,21.5366,88.1206,43.1912
2020-10-22,112.7199,206.3807,158.82,485.23,276.8154,80.3858,48.3769,79.42,13.323,37.7226,184.1893,22.2709,91.2332,44.3829
2020-10-23,112.0285,207.6677,160.22,488.28,283.4541,81.6632,43.261,81.96,13.5516,37.2828,183.8665,22.2978,92.0579,44.4686
2020-10-26,112.0382,201.7612,160.352,488.24,275.8101,79.1476,41.9326,82.23,13.1039,36.0612,180.3692,21.9754,89.7789,43.1398
2020-10-27,113.5476,204.8057,164.3165,488.93,281.9611,79.8349,40.9633,78.88,13.3586,34.6931,175.473,21.3575,88.0851,41.6567
2020-10-28,108.289,194.6542,158.1391,486.24,266.4144,75.4735,39.7157,76.4,12.5911,36.2567,170.1733,21.0172,85.6109,40.7822
2020-10-29,112.3011,196.6134,160.5505,504.21,279.5127,77.9926,39.5901,78.02,12.987,36.0124,170.3258,21.0799,86.1696,41.5595
2020-10-30,106.0102,194.4525,151.8075,475.74,261.8758,80.6684,39.7427,75.29,12.4984,36.2567,169.5187,21.2232,86.9411,41.5854
2020-11-02,105.9226,194.3181,150.224,484.12,260.134,80.9182,39.9042,74.7,12.545,36.7453,170.5589,21.5635,88.9009,42.6477
2020-11-03,107.5489,198.2557,152.4205,487.22,264.0555,82.1215,40.2542,76.58,12.9825,38.3579,177.4907,22.1097,91.7032,44.2023
2020-11-04,111.9408,207.8213,162.058,496.95,286.0319,87.0442,41.0171,81.35,13.755,38.3579,177.4369,21.2053,88.9009,44.4182
2020-11-05,115.914,214.4481,166.1,513.76,293.2977,87.7529,41.2974,83.0,14.1197,39.0419,182.0013,22.0381,92.5368,45.0832
2020-11-06,115.7823,214.8611,165.5685,514.73,292.0337,87.6722,41.0352,85.88,14.5206,39.5306,180.4768,21.7694,91.3042,44.6514
2020-11-09,113.4704,209.7421,157.187,470.5,277.4623,87.7344,41.2251,83.12,13.592,42.609,192.7352,24.8589,103.666,48.3824
2020-11-10,113.129,202.6544,151.751,480.24,271.1521,86.6093,41.0804,77.99,12.7337,43.8794,195.0129,24.7694,103.3291,48.1493
2020-11-11,116.5627,207.975,156.8695,490.76,275.1831,87.2224,41.9031,81.28,13.3798,43.4397,195.533,24.4828,101.786,48.6588
2020-11-12,116.2896,206.9089,155.5141,486.77,273.7896,87.0795,40.6374,81.84,13.4185,42.8044,192.3585,23.9007,100.5357,47.9765
2020-11-13,116.3384,207.9366,156.4405,482.84,275.6509,88.4321,41.0985,81.43,13.2592,45.1987,196.4566,24.1783,101.1653,48.892
2020-11-16,117.3529,208.6281,156.553,479.1,277.6514,88.6491,41.7585,83.73,13.4768,46.7624,199.4158,24.6977,104.0208,50.1875
2020-11-17,116.4652,205.9677,156.783,480.63,273.71,88.0903,41.1618,83.36,13.3841,47.2998,201.4514,24.6708,102.9655,50.7921
2020-11-18,115.1385,203.2523,155.273,481.79,270.6942,86.9273,40.7369,82.54,13.3906,47.5441,201.1376,24.1604,102.2028,50.7921
2020-11-19,115.7335,204.5426,155.851,484.67,271.6597,87.7802,41.2432,85.54,13.402,47.2021,201.3797,24.1604,102.4777,50.6366
2020-11-20,114.4654,202.5879,154.97,488.24,268.4349,86.6988,41.0352,84.64,13.0505,47.6908,200.2857,24.0082,101.5998,49.9284
2020-11-23,111.0609,202.3183,154.9195,476.62,267.1708,86.3341,41.6409,85.31,13.1026,49.2055,205.1998,24.5276,104.5262,52.053
2020-11-24,112.3485,205.9292,155.903,482.88,275.621,88.0271,42.4998,85.07,12.9209,51.0623,212.9745,25.9514,109.3593,54.929
2020-11-25,113.1875,205.9389,159.2536,485.0,274.2972,88.154,42.536,86.71,13.1971,51.3066,212.1136,25.9962,108.2153,54.8254
2020-11-27,113.7338,207.2484,159.767,491.36,276.5068,89.2368,42.8976,87.19,13.2235,50.818,211.0913,25.9604,107.497,55.1363
2020-11-30,116.1335,206.1314,158.402,490.7,275.6708,87.622,43.7112,92.66,13.3634,49.743,206.7691,25.2171,104.5351,53.4003
2020-12-01,119.7136,208.1921,161.004,504.58,285.2058,89.4812,44.8052,92.63,13.3519,49.5964,209.2485,25.6917,106.1845,54.6526
2020-12-02,120.0648,207.3832,160.1765,503.38,286.1713,90.9666,45.1125,93.74,13.506,50.9646,214.2706,26.023,108.2242,55.2918
2020-12-03,119.9282,206.2951,159.3365,497.52,280.5279,90.9079,46.098,92.31,13.3618,51.7952,212.305,26.0501,107.5147,55.3263
2020-12-04,119.2551,206.4107,158.129,498.31,278.388,90.9686,46.9975,94.04,13.5237,53.1635,216.0107,26.3925,108.4902,56.1381
2020-12-07,120.7184,206.3433,157.9,515.78,284.2404,90.5451,45.3837,94.07,13.5721,53.0657,214.9919,26.2123,108.0823,55.499
2020-12-08,121.3329,207.9995,158.8645,512.66,282.0706,90.4988,45.8267,92.92,13.316,53.5543,215.3435,26.0681,108.1887,55.1967
2020-12-09,118.7966,203.9456,155.21,493.6,276.6163,88.786,45.2662,89.83,12.8978,55.6555,218.9319,25.951,107.3462,55.594
2020-12-10,120.2208,202.7131,155.0745,501.09,275.8201,88.348,45.438,91.66,12.9392,55.3134,220.3565,26.2303,106.6545,55.6545
2020-12-11,119.4112,205.3515,155.821,503.22,272.2668,88.6685,44.9588,91.65,12.9801,54.5316,216.3804,25.7437,106.0249,54.6872
2020-12-14,118.7966,206.2566,157.8485,522.42,272.9038,87.5881,45.6278,94.78,13.2748,52.9191,214.3968,25.4283,104.9076,53.4435
2020-12-15,124.7472,206.1892,158.256,519.78,274.2574,87.9718,45.8041,97.12,13.3264,54.2873,218.5803,25.8068,106.6989,55.2313
2020-12-16,124.6789,211.1482,162.048,524.83,274.3769,87.7344,46.2155,96.85,13.2087,53.4078,219.7885,25.8789,107.0093,55.4731
2020-12-17,125.5471,211.283,161.804,532.9,273.1924,86.983,45.7906,96.84,13.3072,53.1635,220.3836,25.978,106.1225,55.8531
2020-12-18,123.5571,210.4838,160.0825,534.45,275.1034,86.1425,42.9066,95.92,13.2382,52.87,218.3098,25.8338,105.5993,55.4299
2020-12-21,125.0886,214.3355,160.309,528.91,271.5104,86.5585,41.9122,93.23,13.2983,52.6743,231.6989,26.798,109.5632,58.5823
2020-12-22,128.6492,215.6354,160.326,527.33,265.8371,85.7688,41.7404,93.16,13.2444,51.8919,225.4867,26.3204,107.896,57.5546
2020-12-23,127.7517,212.8237,159.2635,514.48,266.8523,86.2107,42.102,91.55,12.9761,53.1145,231.2211,27.0773,110.9111,58.9105
2020-12-24,128.737,214.4896,158.6345,513.97,266.1457,86.5326,42.554,91.81,12.9606,52.0874,230.9596,26.9962,110.4234,58.8069
2020-12-28,133.3414,216.6176,164.198,519.12,275.7006,88.3859,42.554,91.6,12.8671,52.0386,234.0522,27.1494,111.1506,58.7723
2020-12-29,131.5659,215.8376,166.1,530.87,275.4817,87.5215,44.6515,90.62,12.9103,51.6473,232.6276,27.0413,110.8579,58.4787
2020-12-30,130.4441,213.4592,164.2925,524.59,270.5947,86.566,44.0729,92.29,13.1122,52.3809,233.9259,27.0142,111.1683,58.5909
2020-12-31,129.4393,214.1718,162.8465,540.73,271.8786,87.1811,45.0402,91.71,13.0217,52.8211,237.7668,27.3116,112.6847,59.1869
2021-01-04,126.2397,209.6172,159.3315,522.86,267.6784,86.0046,44.9046,92.3,13.0801,51.2071,238.9299,27.0593,111.6206,59.0141
2021-01-05,127.8005,209.8194,160.9255,520.8,269.6989,86.6356,45.7544,92.77,13.3706,52.6743,244.2766,27.2665,112.2279,60.016
2021-01-06,123.4985,204.3789,156.919,500.49,262.0748,86.3555,46.1974,90.33,12.5823,55.56,257.4583,28.9696,117.4977,63.6347
2021-01-07,127.7127,210.1949,158.108,508.89,267.4794,88.9412,47.1828,95.16,13.31,55.1198,262.9582,29.6093,121.3562,64.723
2021-01-08,128.815,211.4756,159.135,510.4,266.3149,89.9345,46.6946,94.58,13.2429,55.4622,261.5426,29.312,121.4902,64.9907
